event_id,city,season,year,parent_ticker,ticker,brands_showing,n_brands_showing,fw_start_date,show_date,fw_end_date,local_index,trading_day_t0,local_index_used,CAR_pre30,CAR_pre10,CAR_pre5,CAR_0to1,CAR_0to5,CAR_0to10,CAR_0to30,AR_t1,AR_t5,AR_t10,raw_cum_return_t10,benchmark_cum_return_t10,during_FW_AR
E00256,new_york,FW,2009,RL,RL,Ralph Lauren,1,2009-02-13,2009-02-13,2009-02-19,^GSPC,2009-02-13,^GSPC,-0.08848790761877327,-0.043034628255826095,-0.0402155792661084,-0.005825886212920697,-0.007617350897514499,0.022171321668754906,0.16593358491075863,0.0111263816890841,-0.014853754198154302,-0.0003953585898198997,-0.3060058193388915,-0.2396892333888731,0.006387343190325403
E00257,london,FW,2009,BRBY.L,BRBY.L,Burberry,1,2009-02-20,2009-02-20,2009-02-25,^FTSE,2009-02-20,^FTSE,0.19206232810496487,-0.04541361859265539,0.009938506253114203,-0.0046874793813113,0.0587505424702725,0.0892617803242938,0.3168069862247978,-0.020536337359289898,0.0143253384534986,-0.0364116086480622,0.03754359049288378,-0.2437805179363749,0.0321952487376828
E00258,milan,FW,2009,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2009-02-26,2009-02-26,2009-03-03,FTSEMIB.MI,2009-02-26,^FCHI,0.23003397652233568,0.1791895064444128,0.19747085185886123,0.014177335109176604,0.07422263754234332,0.0656161014612884,0.1177471912527227,0.0332883533270102,0.023898492789404598,-0.010374045696537,0.170972837056219,-0.12467724092740509,0.027343365455218913
E00259,milan,FW,2009,1913.HK,1913.HK,Prada; Miu Miu,2,2009-02-26,2009-02-26,2009-03-03,FTSEMIB.MI,2009-02-26,^HSI,0.10032028492686121,0.0402498608851137,0.0008393135475740013,0.014991363078820201,0.06298319810808241,0.0803058919250431,-0.13611579346310057,0.0064863263880533,0.0097717546947787,-0.0059225940521879,0.0,-0.18062617685190432,0.0776140611055692
E00263,milan,FW,2009,MC.PA,MC.PA,Fendi,1,2009-02-26,2009-02-26,2009-03-03,FTSEMIB.MI,2009-02-26,^FCHI,0.2462513946472,0.0616210485809427,0.0507291591949361,-0.0210492455296728,0.0375882018971815,0.06485303247959301,0.018362276852361706,-0.007859079054486101,0.008501496832940596,0.0146803361399701,0.18642718619938786,-0.12467724092740509,0.004362343512346899
E00264,paris,FW,2009,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2009-03-04,2009-03-04,2009-03-09,^FCHI,2009-03-04,^FCHI,0.21249317438494403,0.044034674412238704,0.016076829644876597,0.0332258583848346,0.045810352827275996,0.037169012288387204,0.0017552840499090068,0.008501496832940596,0.041453482081763506,0.0366255980144172,0.19162586644850121,-0.05803632022483,-0.004334189256832901
E00265,paris,FW,2009,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2009-03-04,2009-03-04,2009-03-09,^FCHI,2009-03-04,^FCHI,0.2981812567788066,0.22155497787853223,0.08576053920909671,0.0468792720871244,0.04864678170260651,0.0466960953703337,0.07660460977570072,0.023898492789404598,-0.0092278251837502,0.0167846585309392,0.28684103192431026,-0.05803632022483,0.028843800086403602
E00266,paris,FW,2009,RMS.PA,RMS.PA,Hermès,1,2009-03-04,2009-03-04,2009-03-09,^FCHI,2009-03-04,^FCHI,-0.11993869705100348,-0.00431004077035739,0.005773863269339603,0.1057523061300116,0.0631129690583431,0.0216506399777811,0.16236138653366544,0.0590200010249355,0.0093002482350635,0.0149674426462476,-0.1563243772980524,-0.05803632022483,0.055562222125328194
E00268,new_york,SS,2009,TPR,TPR,Coach,1,2009-09-11,2009-09-11,2009-09-17,^GSPC,2009-09-11,^GSPC,0.012506498020808908,0.05096862909708479,0.055516796482382905,0.0143704611737396,0.050844558760133794,0.013440848563340995,0.05771428772142047,0.005683246042563401,0.019312185339238,0.0035862308096971003,0.094534707795234,0.06858736121108411,0.03153237342089579
E00269,new_york,SS,2009,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2009-09-11,2009-09-11,2009-09-17,^GSPC,2009-09-11,^GSPC,0.1261613786087084,0.1040687923507114,0.07642184231326399,-0.0142418735067558,-0.0146256376613211,-0.018140985261713,0.010591402547182098,-0.0122742415270102,0.0098856330951236,-0.003244255882865899,0.1766077545580795,0.06858736121108411,-0.0245112707564447
E00270,new_york,SS,2009,RL,RL,Ralph Lauren,1,2009-09-11,2009-09-11,2009-09-17,^GSPC,2009-09-11,^GSPC,0.04976908824050039,-0.0017670999306449043,0.0258614909125105,0.000371897156652601,0.06555833973240889,0.0444339407519218,0.08889992011973621,-0.006606890618604699,-0.0028987074180635997,-0.0130905875997238,0.16279039020350636,0.06858736121108411,0.06845704715047249
E00271,london,SS,2009,BRBY.L,BRBY.L,Burberry,1,2009-09-18,2009-09-18,2009-09-23,^FTSE,2009-09-18,^FTSE,-0.0495825118415566,-0.06013388247126071,-0.0528962420570674,-0.0024065449007552,0.0430845750483036,0.0799288223742294,0.13890594867676007,0.0036983455354115996,-0.0148582093543411,0.0147665597504326,0.10127831431800158,0.0709320037853288,0.0501678941706295
E00272,milan,SS,2009,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2009-09-24,2009-09-24,2009-09-29,FTSEMIB.MI,2009-09-24,^FCHI,0.030147250750161603,-0.023119031122098305,0.0077762581380043,-0.0018767036671452995,0.027596780829725,0.018952836445487703,-0.0608878088428592,0.0073780582757419,0.008494691315317002,-0.030036578577178098,0.131062270086755,0.08196218289110568,-0.0175922388909997
E00273,milan,SS,2009,1913.HK,1913.HK,Prada; Miu Miu,2,2009-09-24,2009-09-24,2009-09-29,FTSEMIB.MI,2009-09-24,^HSI,-0.44088737485718665,-0.03508208192995399,-0.008958506397459601,0.0268021774889267,0.058153144644632296,0.004459001218866203,-0.027946492265344403,0.0012515745536259,0.0280564922124626,-0.0003041966347582,-0.3856623837645981,0.0507659898737224,0.0273364837741705
E00277,milan,SS,2009,MC.PA,MC.PA,Fendi,1,2009-09-24,2009-09-24,2009-09-29,FTSEMIB.MI,2009-09-24,^FCHI,-0.013074367298518906,-0.056376332432612294,-0.022828999274044498,0.0265734280555281,0.030175967111614,0.0688990369902094,0.08093898325481469,0.009689648007994999,0.009330834556214002,0.025289878507189903,0.1377868525827962,0.08196218289110568,0.021446308587581
E00278,paris,SS,2009,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2009-09-30,2009-09-30,2009-10-05,^FCHI,2009-09-30,^FCHI,-0.017987476714278496,-0.008952849797272103,0.005654558288820296,0.008729658524033002,0.0221628498954385,0.03282362208204791,0.08464198948014746,0.009330834556214002,0.0193083334462935,-0.004792117198883703,0.132784992483007,0.1179488471152376,0.0007547858979853033
E00279,paris,SS,2009,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2009-09-30,2009-09-30,2009-10-05,^FCHI,2009-09-30,^FCHI,-0.0154416419091311,-0.021180342932047302,-0.007501154018233602,0.0451890197207247,0.0665816539136655,0.0031735453854683966,-0.02998224340934022,0.008494691315317002,-0.008241017968101701,-0.011415208933577201,0.10568075059157489,0.1179488471152376,0.0650416155464322
E00280,paris,SS,2009,RMS.PA,RMS.PA,Hermès,1,2009-09-30,2009-09-30,2009-10-05,^FCHI,2009-09-30,^FCHI,-0.10162056821086651,-0.0173534408641162,0.009449422970269402,0.0016461311769385995,-0.0150337751534245,-0.044309251103280704,-0.014594392221770666,-0.0057481381200176,8.737669601899993e-05,-0.010690369519727202,-0.027980972198909597,0.1179488471152376,0.0007077382177549021
E00282,new_york,FW,2010,TPR,TPR,Coach,1,2010-02-12,2010-02-12,2010-02-18,^GSPC,2010-02-12,^GSPC,0.004226156146288988,0.0201226438442172,0.0117121670516115,0.007268021808809197,0.005786311794439597,0.011364153193732296,0.04008307697414219,0.001978665726071197,0.0059817270032826,0.005683863074811399,0.006232157406543804,-0.0093581519334775,0.0036361786135753974
E00283,new_york,FW,2010,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2010-02-12,2010-02-12,2010-02-18,^GSPC,2010-02-12,^GSPC,0.016089688881486493,0.002348103503424199,-0.006033754753821598,0.0091900726710998,0.0335582957687592,0.0714132734663538,0.27427692380170815,-0.002298699640397502,0.0005744581937432,0.007657087911074301,0.0781448104143628,-0.0093581519334775,0.0422216869232121
E00284,new_york,FW,2010,RL,RL,Ralph Lauren,1,2010-02-12,2010-02-12,2010-02-18,^GSPC,2010-02-12,^GSPC,0.0014263512965064108,-0.030312477436224998,0.0098606272504485,-0.006399035032802801,0.0014196020344146992,-0.012292704230521702,-0.003299997593109904,-0.004836427437925001,0.0098169838536171,0.00022357486357879944,-0.020224504867492804,-0.0093581519334775,-0.006585581350355401
E00285,london,FW,2010,BRBY.L,BRBY.L,Burberry,1,2010-02-19,2010-02-19,2010-02-24,^FTSE,2010-02-19,^FTSE,0.10247891534468359,-0.1594370821163095,0.0143126673069649,-0.0152579109831456,-0.029203571285445797,-6.050947663630013e-05,0.04050067557866541,-0.0160625266728203,-0.0119509879637125,-0.0018512392963519995,0.11555832608344394,0.0131399202153966,-0.023842569320517797
E00286,milan,FW,2010,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2010-02-25,2010-02-25,2010-03-02,FTSEMIB.MI,2010-02-25,^FCHI,-0.018515893918223704,-0.0639253332488353,-0.0355738682641058,0.0349001360905003,0.048502884186428,0.07707690774246001,0.16121367187741287,0.014533654449341002,0.0014141582783370001,0.0380033664393581,0.040423851146955604,-0.01813716267728069,0.0431355651749533
E00287,milan,FW,2010,1913.HK,1913.HK,Prada; Miu Miu,2,2010-02-25,2010-02-25,2010-03-02,FTSEMIB.MI,2010-02-25,^HSI,0.09072509190253152,-0.045829157897886205,0.003232524902248406,-0.0068632792700301995,-0.005264622199569097,-0.036480450079963256,-0.07688729290713436,-0.0101994413120256,0.014523348900231,-0.0009383508634812,0.0,-0.054244641822568246,-0.021191431290889698
E00291,milan,FW,2010,MC.PA,MC.PA,Fendi,1,2010-02-25,2010-02-25,2010-03-02,FTSEMIB.MI,2010-02-25,^FCHI,0.0581894662083194,-0.010540405035731198,0.002688296654594801,0.0132242133418185,0.035405092631021505,0.030099251017562195,0.033901955488299045,0.017816739897099497,-0.0013080990893524001,-0.0039573428622905,0.0701515545486009,-0.01813716267728069,0.029071094485893102
E00292,paris,FW,2010,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2010-03-03,2010-03-03,2010-03-08,^FCHI,2010-03-03,^FCHI,0.06292330953784152,0.0318044764319823,0.022943490149475103,0.006333998145128399,0.004985499393959597,-0.0035159007484933027,0.0068831433151071465,-0.0013080990893524001,-5.855409143479956e-05,-0.013364576750203399,0.04640951244464331,-0.012997896344704891,0.009147934452779796
E00293,paris,FW,2010,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2010-03-03,2010-03-03,2010-03-08,^FCHI,2010-03-03,^FCHI,0.0045974637300350025,-0.005268055247529499,0.030443784472403902,0.0053673190114747,-0.0040620238718514,0.05434382352535862,0.13397220389833134,0.0014141582783370001,-0.0045335229136623,-0.0005063016634847001,0.0459433909106887,-0.012997896344704891,0.0052461082324432
E00294,paris,FW,2010,RMS.PA,RMS.PA,Hermès,1,2010-03-03,2010-03-03,2010-03-08,^FCHI,2010-03-03,^FCHI,0.0877957596104909,0.006380057510832998,0.009015899219721898,0.0275253647948894,-0.0103366780752773,-0.0067006751655889,-0.05311023987454563,0.0153181659058018,-0.0065947607113031,-0.0057614124615369,0.0680971881001971,-0.012997896344704891,0.007126508926652399
E00296,new_york,SS,2010,TPR,TPR,Coach,1,2010-09-10,2010-09-10,2010-09-16,^GSPC,2010-09-10,^GSPC,0.0691422056293005,-0.009271117217199197,0.020998147021710305,0.008097304924371301,0.0420822108311151,0.0429785107725975,0.0619830459693824,0.016281097875296302,0.0003777198876204,0.013302286850258502,0.1498580647138806,0.037737348311982596,0.0417044909434947
E00297,new_york,SS,2010,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2010-09-10,2010-09-10,2010-09-16,^GSPC,2010-09-10,^GSPC,0.0732257499982514,0.1087781196336494,0.1042220680856171,0.0161215685041209,0.0469888793112964,0.038841514514017,0.0581235531123092,0.0296564897199671,0.030655886304255,0.0088953363026043,0.149804612824251,0.037737348311982596,0.0163329930070414
E00298,new_york,SS,2010,RL,RL,Ralph Lauren,1,2010-09-10,2010-09-10,2010-09-16,^GSPC,2010-09-10,^GSPC,0.03839632909388439,-0.04389807604624241,0.010818835695503,0.006775472914571502,0.0542633192069376,0.0519393290136209,0.07558166432294101,0.010645833301620602,0.013881422924163,0.015768601491679097,0.1280730064194879,0.037737348311982596,0.0403818962827746
E00299,london,SS,2010,BRBY.L,BRBY.L,Burberry,1,2010-09-17,2010-09-17,2010-09-22,^FTSE,2010-09-17,^FTSE,0.028921305026840097,0.026095252679952,0.020668025686570002,0.023360233693207798,0.0858226262403079,0.1143839050274247,0.0890392157932809,-0.003562096212619102,0.048816317419739096,-0.0176142941291874,0.18096296551068877,0.03765775545642399,0.043517845059474695
E00300,milan,SS,2010,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2010-09-23,2010-09-23,2010-09-28,FTSEMIB.MI,2010-09-23,^FCHI,0.0880285183769635,0.05545249722503041,0.006792501730027099,0.0049142838548497,0.0296268553306245,-0.021591256181805404,-0.031672347248360905,0.0031061092971537,0.0004294361211927,-0.0014757211153926,0.10487544287725031,0.03843818068209222,0.0149025921195446
E00301,milan,SS,2010,1913.HK,1913.HK,Prada; Miu Miu,2,2010-09-23,2010-09-23,2010-09-28,FTSEMIB.MI,2010-09-24,^HSI,-0.034758126344070404,-0.044463874806546407,-0.014715625511860599,-0.0132076025107489,-0.025566452084585897,-0.0512585546689968,-0.12424078973493043,-0.0099599929974447,-0.0115834373629536,-0.0114030428599904,0.0,0.0860166810130672,-0.0028189139661526
E00305,milan,SS,2010,MC.PA,MC.PA,Fendi,1,2010-09-23,2010-09-23,2010-09-28,FTSEMIB.MI,2010-09-23,^FCHI,0.0668177704713926,0.0254998533520069,0.0192436252579226,0.018581502062053796,0.053404022639639497,0.060691004172159994,0.1029436871821349,0.016414613607491697,0.013350772094898399,0.0007993703698565,0.1659469553256448,0.03843818068209222,0.030511778168934096
E00306,paris,SS,2010,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2010-09-29,2010-09-29,2010-10-04,^FCHI,2010-09-29,^FCHI,0.09102188763270308,0.0532559522778244,0.0205046327260187,0.022892244470705397,0.029379855633369402,0.022645549677763693,0.059351256955273345,0.013350772094898399,0.008201459999594,-0.011006416775100001,0.1577808079302986,0.04411337061983182,0.0237744703887434
E00307,paris,SS,2010,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2010-09-29,2010-09-29,2010-10-04,^FCHI,2010-09-29,^FCHI,0.1178366778454534,0.03579066445972551,0.008378560712150299,0.014724263211079901,-0.0350181271859574,-0.004808623296699,-0.06861589397718666,0.0004294361211927,-0.022244609440954,0.023320770177175695,0.1571414251685862,0.04411337061983182,0.005591639060840403
E00308,paris,SS,2010,RMS.PA,RMS.PA,Hermès,1,2010-09-29,2010-09-29,2010-10-04,^FCHI,2010-09-29,^FCHI,0.1503514962453999,0.0581722249626492,0.0380895159026224,0.024930943845909798,0.02615532284557679,0.055445822346777196,-0.05992113137050948,0.030670360352741798,6.724370950689923e-05,0.008967122402233699,0.24991068921200893,0.04411337061983182,0.06160712689650209
E00310,new_york,FW,2011,TPR,TPR,Coach,1,2011-02-11,2011-02-11,2011-02-17,^GSPC,2011-02-11,^GSPC,-0.010075945203119406,0.0476748171128141,0.049778644496681,-0.0016446667978135994,-0.004302807510653997,-0.051857645822021,-0.10592931808955508,-0.00048286649099330003,0.02644394543426,0.0015807500827900002,-0.009784209799005395,0.052149381226134994,-0.030746752944913996
E00311,new_york,FW,2011,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2011-02-11,2011-02-11,2011-02-17,^GSPC,2011-02-11,^GSPC,-0.07039344382138019,0.024536428273647198,0.04164216694547449,-0.0128767407949948,-0.07350763537693969,-0.0387567604211442,-0.022573433807608487,-0.0056124350293503995,-0.006685894483615401,-0.0097028130877277,-0.057000823016389396,0.052149381226134994,-0.0668217408933243
E00312,new_york,FW,2011,RL,RL,Ralph Lauren,1,2011-02-11,2011-02-11,2011-02-17,^GSPC,2011-02-11,^GSPC,0.0816254428323862,0.16885027537415018,0.1452141387400111,-0.011977954487689,-0.008021414295787302,-0.006167624353719701,-0.0524238229794769,-0.0056191883510876995,0.022277437051860298,0.0057242741775407995,0.1276071997048015,0.052149381226134994,-0.0302988513476476
E00313,london,FW,2011,BRBY.L,BRBY.L,Burberry,1,2011-02-18,2011-02-18,2011-02-23,^FTSE,2011-02-18,^FTSE,0.05270804689624631,0.0316251732121223,-0.004416714495813396,-0.0031790174920141995,0.007544492040247895,-0.015388543408415905,0.016988451854677303,0.0002905289120413001,0.026777695616516696,-0.0138234676655915,0.032473475653843197,-0.004846027833987198,-0.0163217212271418
E00314,milan,FW,2011,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2011-02-24,2011-02-24,2011-03-01,FTSEMIB.MI,2011-02-24,^FCHI,-0.08794339740948312,-0.0254894838425669,0.0187382861216053,-0.020003773716281703,-0.027137640545620397,-0.016748795010465892,-0.007362978308464279,-0.0100697951243498,-0.0083489485059693,0.0033555379365110003,-0.09990781657124742,0.004784375848701604,-0.0201105273884072
E00315,milan,FW,2011,1913.HK,1913.HK,Prada; Miu Miu,2,2011-02-24,2011-02-24,2011-03-01,FTSEMIB.MI,2011-02-24,^HSI,0.026721546636281793,0.011162421849807496,0.010857653221986898,-0.0045936678236164,-0.009364513956212602,-0.030439279475434303,-0.06298387429054361,-0.018035978657265,-0.003195066186362,0.0082327823990839,0.0,0.003717732839152511,-0.0211448235952628
E00319,milan,FW,2011,MC.PA,MC.PA,Fendi,1,2011-02-24,2011-02-24,2011-03-01,FTSEMIB.MI,2011-02-24,^FCHI,-0.0815034323265379,-0.0201487538608481,0.0043265941880496015,-0.0080191738166316,-0.0166586528913164,0.008787378709426306,-0.017525930469861187,0.011585577688740998,-0.0083016411658431,-0.008730398394339698,-0.06793167776841,0.004784375848701604,0.0023612085102347018
E00320,paris,FW,2011,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2011-03-02,2011-03-02,2011-03-07,^FCHI,2011-03-02,^FCHI,-0.039169509345489004,-0.013007713614178601,-0.0015536071071067976,-0.019019861401551097,0.015156568593531303,-0.03885913778674249,-0.021115169678670494,-0.0083016411658431,0.0111888643916713,-0.011107355741102398,-0.1600853040548612,-0.0820566569226297,-0.0015436712724776966
E00321,paris,FW,2011,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2011-03-02,2011-03-02,2011-03-07,^FCHI,2011-03-02,^FCHI,-0.07508786672142131,-0.03222155948728189,-0.031277622912420595,-0.0070271131572132,6.1944414303021986e-06,-0.01137419445030479,0.03913550022658462,-0.0083489485059693,0.0013961769361739004,0.0175435670293025,-0.1685187180943558,-0.0820566569226297,0.0154365828987965
E00322,paris,FW,2011,RMS.PA,RMS.PA,Hermès,1,2011-03-02,2011-03-02,2011-03-07,^FCHI,2011-03-02,^FCHI,-0.0180176625821023,0.0662620921658615,0.0594124741429866,-0.022580150517033,0.008801148980411903,0.021952642430997607,-0.013033063819377896,-0.0170482330868033,-0.0029093754443512004,0.011157073535453801,-0.0781216770737344,-0.0820566569226297,0.011603604430954002
E00324,new_york,SS,2011,TPR,TPR,Coach,1,2011-09-09,2011-09-09,2011-09-15,^GSPC,2011-09-09,^GSPC,-0.057442540113085416,0.0368651154660707,0.004771134783192799,0.022863239246406302,0.0581403917952972,0.0790234994036964,0.0575123248182174,0.0160944191351567,-0.0053544175843846,0.0345603542138481,-0.11664598090187199,-0.13822694019248305,0.0634948093796818
E00325,new_york,SS,2011,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2011-09-09,2011-09-09,2011-09-15,^GSPC,2011-09-09,^GSPC,-0.030363275134665253,0.056313436456314904,-0.025545705692976397,0.0008020232859937996,0.0194747719113644,0.0415024673879789,0.0602476704367427,0.0019679585507095003,0.0009884867976378007,0.0302163609748248,-0.12708774793916933,-0.13822694019248305,0.0184862851137266
E00326,new_york,SS,2011,RL,RL,Ralph Lauren,1,2011-09-09,2011-09-09,2011-09-15,^GSPC,2011-09-09,^GSPC,0.1273558021003608,0.026145108878813002,0.028968967169476,0.0027173013788406994,0.0455593483653007,0.10752639857764391,0.051390601480519396,0.00027240648850530066,-0.009010067723257499,0.0134385349078272,0.09665526048552167,-0.13822694019248305,0.0545694160885582
E00327,london,SS,2011,BRBY.L,BRBY.L,Burberry,1,2011-09-16,2011-09-16,2011-09-21,^FTSE,2011-09-16,^FTSE,0.0660425931202671,0.06722307365758991,0.0887409840735357,0.009886416019475002,-0.03091620927575419,-0.1760187369439516,-0.10101438320491588,0.010183270031991902,-0.019789973800334502,-0.009507757414118799,-0.19515782805710027,-0.08518168423341581,0.04430929412844171
E00328,milan,SS,2011,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2011-09-22,2011-09-22,2011-09-27,FTSEMIB.MI,2011-09-22,^FCHI,0.07926158769489369,0.0907785459777093,0.06256633654201339,-0.026961800576600893,-0.12013636291546059,-0.1805991973692278,-0.11108217701057307,-0.0148854539104661,-0.0484467827097464,-0.023424404843043097,-0.07752080808627888,0.0238168015880552,-0.0657234224492052
E00329,milan,SS,2011,1913.HK,1913.HK,Prada; Miu Miu,2,2011-09-22,2011-09-22,2011-09-27,FTSEMIB.MI,2011-09-22,^HSI,-0.052893533106956124,0.043429276334426385,-0.0024256670365053155,-0.022967172048115797,-0.0977371053925377,-0.04670800872904139,-0.07053371593993726,0.026423454504161302,-0.0513514274438958,0.018653178222452698,-0.1871066730542677,-0.08750513121827021,0.012689129824928702
E00332,milan,SS,2011,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2011-09-22,2011-09-22,2011-09-27,FTSEMIB.MI,2011-09-22,FTSEMIB.MI,0.30190729334084304,0.09387580041736909,0.0647171983191058,-0.0452726592625446,-0.1653892751783983,-0.3021697611399333,-0.1397496146212319,0.0023490874795580995,-0.0845152459057765,0.022514958248471204,-0.025317718490158223,-0.02505525069106801,-0.0797610122480755
E00333,milan,SS,2011,MC.PA,MC.PA,Fendi,1,2011-09-22,2011-09-22,2011-09-27,FTSEMIB.MI,2011-09-22,^FCHI,0.0874822970405476,0.040032814761945396,0.025383843997428497,-0.032881894983213096,-0.1290130261728186,-0.12498193808233249,-0.0480974039218464,-0.023825789112261297,-0.06347842189905299,-0.0016953320179875983,-0.013682839453729688,0.0238168015880552,-0.0720054587287374
E00334,paris,SS,2011,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2011-09-28,2011-09-28,2011-10-03,^FCHI,2011-09-28,^FCHI,0.013283301281006198,-0.0378996928460933,-0.0696665251134198,-0.05700756744408119,-0.051281147335607485,-0.020346218324936393,0.0322014300160674,-0.06347842189905299,-0.0007019769380792046,0.008142427607886197,-0.00741578891939227,-0.0003528718754621067,-0.07443386170272388
E00335,paris,SS,2011,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2011-09-28,2011-09-28,2011-10-03,^FCHI,2011-09-28,^FCHI,0.05819599861001882,0.03742813606889402,-0.0525080456229025,-0.0544129404662554,-0.0914513700769795,-0.0961760773383138,-0.008792196486892272,-0.0484467827097464,0.008475961591173295,-0.002474320286402199,-0.03833295060375708,-0.0003528718754621067,-0.0987682438936886
E00336,paris,SS,2011,RMS.PA,RMS.PA,Hermès,1,2011-09-28,2011-09-28,2011-10-03,^FCHI,2011-09-28,^FCHI,-0.0010778663801199045,-0.091898094888931,-0.0642565341988319,-0.06793628664278019,-0.1057163531163555,-0.1133957057506537,-0.009767147156086306,-0.07454235513247709,-0.026556068462179703,0.0034751385923439994,-0.1148264440062357,-0.0003528718754621067,-0.0744259011813636
E00337,new_york,FW,2012,CPRI,CPRI,Michael Kors,1,2012-02-10,2012-02-10,2012-02-16,^GSPC,2012-02-10,^GSPC,0.156124885997332,0.1065344847296298,0.0503799496284044,-0.010521058893278798,0.20105613873693523,0.23945244640715327,0.27972235493709496,-0.0026029151244578,-0.012575842983000001,0.0491443834452989,0.4732153462756886,0.0776380138712033,0.21363198171993522
E00338,new_york,FW,2012,TPR,TPR,Coach,1,2012-02-10,2012-02-10,2012-02-16,^GSPC,2012-02-10,^GSPC,0.11553757717939392,0.046988091651212406,0.0255834928139607,0.012882351036921102,0.006441700997815803,0.015283723086115298,0.021656130546251904,-0.0007579754443137994,0.004474204279258,0.0088235227812984,0.20845931413671254,0.0776380138712033,0.0019674967185578027
E00339,new_york,FW,2012,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2012-02-10,2012-02-10,2012-02-16,^GSPC,2012-02-10,^GSPC,0.066288368182931,0.029644202245936606,0.0439005722218194,0.009563178210367701,0.004902559363421103,0.008959072962994204,0.0650001653663746,0.0022834227434420998,-0.0010077459080168,0.0050560690235137,0.1528854550171285,0.0776380138712033,0.005910305271437903
E00340,new_york,FW,2012,RL,RL,Ralph Lauren,1,2012-02-10,2012-02-10,2012-02-16,^GSPC,2012-02-10,^GSPC,0.1397123445831813,0.1130224283574196,0.1004627979580413,-0.000852313815114799,0.004283496965427002,-0.0004354650108137981,-0.020336386712652896,-0.0081107469176632,-0.0021166213943052,0.0052019635935686,0.21691489344357082,0.0776380138712033,0.006400118359732202
E00341,london,FW,2012,BRBY.L,BRBY.L,Burberry,1,2012-02-17,2012-02-17,2012-02-22,^FTSE,2012-02-17,^FTSE,0.1288756628073647,-0.014590662692124605,0.0150716983873985,-0.007336885289945599,-0.0161207108772176,0.0005188896168370027,0.06445366204642669,0.0016072115161857,-0.01419871862112,-0.0014411528565053994,0.1791300470797485,0.049735494655546796,-0.0038915358498585995
E00342,milan,FW,2012,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2012-02-23,2012-02-23,2012-02-28,FTSEMIB.MI,2012-02-23,^FCHI,-0.03107044584239741,-0.0368115797263863,-0.037381476418720895,0.041578918383091655,0.03843147886064276,0.053459011961302955,0.08222709075038313,0.0176496114206905,-0.0057953612946573,-0.001256425361904498,0.1042904441189958,0.08190187800009024,0.03827997579376655
E00343,milan,FW,2012,1913.HK,1913.HK,Prada; Miu Miu,2,2012-02-23,2012-02-23,2012-02-28,FTSEMIB.MI,2012-02-23,^HSI,0.16002179677326975,0.11641300250138739,0.0202430281863946,-0.005947842103573898,0.0029583720185450014,0.1018212293508442,0.1690904799152066,-0.0115125875843459,0.0135656794948612,0.0356446158795093,0.37883871291551696,0.11699568679140299,-0.0238920090423225
E00346,milan,FW,2012,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2012-02-23,2012-02-23,2012-02-28,FTSEMIB.MI,2012-02-23,FTSEMIB.MI,0.18637490365892548,0.11118205077220311,0.008602139000360502,-0.0014092668412033008,-0.005852447986184703,0.006900778540562707,0.20815226597565123,-0.0170811912849439,-0.004258223942318801,-0.0006348956475324997,0.3063739571830885,0.11309827498360031,-0.004802437269735902
E00347,milan,FW,2012,MC.PA,MC.PA,Fendi,1,2012-02-23,2012-02-23,2012-02-28,FTSEMIB.MI,2012-02-23,^FCHI,0.0314390053215504,0.008316789897636599,-0.019449994873600697,-0.0037061340448026475,0.006111703258795851,0.021509945820534643,0.06044117039345665,-0.014764752169121102,0.005999268905067499,0.006605651465505399,0.1348508291421753,0.08190187800009024,0.0016440275028185517
